"","rowname","clp1_log2FoldChange","clp1_padj","clp2_log2FoldChange","clp2_padj"
"5460","AT1G72750","-0.0109478450537171","0.984178662205024","-0.0113267480456467","0.893315631071101"
"5461","AT1G72760","-0.00304964558324131","0.983465274022575","-0.52940973385368","0.0206910347449395"
"5462","AT1G72770","0.00301653825456446","0.990387177735053","-0.0962909359142292","0.256448342668222"
"5463","AT1G72790","0.0152078325779719","0.963961542787409","0.077390654368724","0.43898322382571"
"5464","AT1G72800","0.00438905037335285","0.984440222936189","0.552630487642169","4.84020862872387e-06"
"5465","AT1G72810","-0.00162657899482773","0.994239575751249","0.0622047769171784","0.630176707149664"
"5466","AT1G72820","-0.0170645437816331","0.95833198866428","-0.126212180322836","0.166503245261525"
"5467","AT1G72830","-0.0128641446233354","0.832609900208398","-0.516726391734889","0.000437435728359266"
"5468","AT1G72840","-0.0208969432717097","0.813861674343173","-0.412103520320864","5.88782864725738e-05"
"5469","AT1G72850","-0.000897970010489572","0.997238104642296","-0.174600132085611","0.222647079115887"
"5470","AT1G72852","-0.00989923244979987","0.927802930924806","-0.152101014271325","0.302347028076771"
"5471","AT1G72855","-0.00565466063024093","0.981492298909235","-0.115701486059099","0.421309434219672"
"5472","AT1G72860","-0.00564897268114106","0.97033575831502","-0.0342299009026807","0.854580632540466"
"5473","AT1G72870","-0.00317997295829653","0.981492298909235","-0.155216189514963","0.340238992842432"
"5474","AT1G72880","0.00555141281003743","0.984178662205024","0.0424289107308231","0.748171910963409"
"5475","AT1G72890","-0.00231722025069504","0.988171741389988","0.00888446064516722","0.965295578642519"
"5476","AT1G72900","0.00850258548647188","0.963961542787409","0.146908949751649","0.213896485397737"
"5477","AT1G72910","0.00286734161935624","0.983465274022575","1.61933595012651","3.00964869778323e-14"
"5478","AT1G72920","-9.43128553950203e-05","0.999955209452316","1.82330846428722","7.25348974229153e-21"
"5479","AT1G72930","-0.00439279419418331","0.981492298909235","0.51828825206943","0.000356225726500287"
"5480","AT1G72940","0.00684705210301984","0.981348237198096","0.648531176131534","7.2246720606969e-09"
"5481","AT1G72950","-0.00518962749458527","0.963961542787409","-0.019994307589202","0.919623976390004"
"5482","AT1G72960","-0.00909988753039477","0.777441359331489","-0.373760661462263","0.0515664046948633"
"5483","AT1G72970","0.00532728141942834","0.984550929443368","0.0722015125698484","0.545376316843987"
"5484","AT1G72990","-0.00138105527853563","0.997238104642296","-0.0348267819670907","0.796178020332276"
"5485","AT1G73000","-0.000190533512901555","NA","0.000397496577856327","NA"
"5486","AT1G73010","0.00178117453353788","0.983465274022575","-0.0805601067251589","0.531648487648759"
"5487","AT1G73020","0.00367742402030204","0.988171741389988","0.0948130485536219","0.471693364516834"
"5488","AT1G73030","-0.0127014063641817","0.97184842977871","-0.0932761339016928","0.248662729587274"
"5489","AT1G73040","0.284912888895022","0.306621376024818","0.42780813107007","0.00554770667263615"
"5490","AT1G73050","0.000812123273885049","NA","0.0137599714267193","NA"
"5491","AT1G73060","0.0092554387102227","0.984440222936189","0.222860346105856","0.029527889458249"
"5492","AT1G73066","-0.00219706917357482","0.988171741389988","-0.171328345108164","0.295072789855861"
"5493","AT1G73080","-0.00916804034698782","0.958524652087687","-0.388399559220544","0.0091873560111268"
"5494","AT1G73090","0.00528677764972093","0.983465274022575","0.34336122515617","0.00697587670129471"
"5495","AT1G73100","-0.000454420539594402","0.999955209452316","-0.160496709008106","0.123460675813884"
"5496","AT1G73110","0.00317150771431035","0.988171741389988","0.370304677271526","0.00378632874815312"
"5497","AT1G73120","0.00445507435546666","0.927802930924806","2.14875111137223","3.8257914437217e-12"
"5498","AT1G73130","-0.00572303755878872","0.984178662205024","-0.0895060085734826","0.472192216772604"
"5499","AT1G73140","0.000350953841637453","0.990387177735053","-0.0504694991635204","0.506160655929403"
"5500","AT1G73150","0.00258564331652223","0.990152775671305","0.00747307587863685","0.968568546269845"
"5501","AT1G73160","-0.00122335129993354","0.984440222936189","0.0664727758427987","0.591076611399736"
"5502","AT1G73170","0.0107461673544991","0.97184842977871","0.103937964909437","0.242730793196985"
"5503","AT1G73175","-0.000454460910576373","0.98982541116028","-0.0422403751633138","0.533271324384843"
"5504","AT1G73177","0.00540981878811781","0.97033575831502","0.085618182694441","0.593969041150309"
"5505","AT1G73180","0.0183711069317219","0.937655194976456","0.174566625512043","0.038653795510287"
"5506","AT1G73190","-0.000750528927283736","0.971858942951224","-0.0719441990487346","0.0674351711426608"
"5507","AT1G73200","0.00336067212507419","0.990281343841237","-0.0671006837688552","0.518609877245684"
"5508","AT1G73210","0.00350014911849858","0.984178662205024","-0.147065113256328","0.348019149266327"
"5509","AT1G73220","0.00124533754985362","0.990152775671305","-1.18755811075443","0.000121143089681702"
"5510","AT1G73230","0.0166896229494144","0.963270838030684","0.159399437227571","0.0119119795001937"
"5511","AT1G73240","0.0187456623788248","0.946049132937183","0.0408234827830816","0.711566924957691"
"5512","AT1G73250","-0.00192222723047596","0.990387177735053","-0.0820098692680572","0.569071961123788"
"5513","AT1G73260","-0.00628197890669812","0.75324010822804","-1.03217296431036","0.000937585665117284"
"5514","AT1G73270","-0.00537407997213223","0.927802930924806","-0.382600037975702","0.0734397960474589"
"5515","AT1G73280","-0.00866244865967247","0.81084076991081","-0.697640173313419","0.00145591010992604"
"5516","AT1G73290","-0.000183631473235134","0.994156437972636","-0.00178363432365885","0.97940547631625"
"5517","AT1G73300","-0.00105900517481421","0.988171741389988","-0.582085986969763","0.0504116656270334"
"5518","AT1G73310","-0.000265615024648732","0.990281343841237","0.0095812015010851","0.960567886770833"
"5519","AT1G73320","0.00642602018572178","0.97033575831502","0.275738968001678","0.0523352520233592"
"5520","AT1G73330","-0.00222493053667893","0.97184842977871","-1.51250103087756","0.000119093832023716"
"5521","AT1G73340","-0.00102637149443976","0.990281343841237","-0.316541390742112","0.112838038645723"
"5522","AT1G73350","0.0119154541534916","0.959809868061422","0.118016434790035","0.330151316841911"
"5523","AT1G73360","0.0024286305293945","0.984178662205024","-0.221252657059513","0.203265670536318"
"5524","AT1G73370","0.00221279938850616","0.988171741389988","-0.123374530546706","0.445913355467139"
"5525","AT1G73380","0.00692770221933321","0.984178662205024","0.0536263940464336","0.63081855378268"
"5526","AT1G73390","-0.00520309481736414","0.987791411184774","-0.0172756676216182","0.904299353606212"
"5527","AT1G73400","-7.9483014370833e-05","0.999955209452316","-0.0886354766371918","0.577280258912468"
"5528","AT1G73410","-0.00183981908527908","0.981492298909235","-0.325114194484878","0.0860443451714265"
"5529","AT1G73430","0.00638059062122202","0.985916287536024","0.0236217415926793","0.823211594394065"
"5530","AT1G73440","-0.00412032437049194","0.987604445668972","-0.0552727883005346","0.709478092702989"
"5531","AT1G73445","0.000965920243545402","0.985769299547868","-0.0197640340913286","0.87261783000471"
"5532","AT1G73450","-0.00293335022923354","0.990154650940006","-0.146413710693055","0.204957114291611"
"5533","AT1G73460","0.0045339288022762","0.990152775671305","-0.101397452590504","0.257700148832802"
"5534","AT1G73470","0.00437683479421808","0.985769299547868","0.238497734822066","0.0353536179115162"
"5535","AT1G73480","-0.00478332534949819","0.984178662205024","-0.139852970661889","0.28478534941008"
"5536","AT1G73490","0.0248586482804669","0.927802930924806","0.114517494850446","0.297565059892743"
"5537","AT1G73500","0.0144884251711494","0.762286735164153","0.35100313805985","0.0127767161057766"
"5538","AT1G73510","-6.36079854014901e-05","0.999955209452316","0.120180682220011","0.208411092797952"
"5539","AT1G73530","0.0015080340237323","0.990387177735053","0.368126407131008","0.018113776054821"
"5540","AT1G73540","-0.00537102570216138","0.959230047159514","-0.157986803509318","0.3342883374224"
"5541","AT1G73550","-0.00164405615034509","0.966935601966151","-0.0191303648482671","0.861094085179513"
"5542","AT1G73570","0.000530858294553243","0.997499324816681","0.0544335719282912","0.755522949192785"
"5543","AT1G73580","0.00749744341092251","0.653819489496943","-0.0740172520577034","0.630543118053953"
"5544","AT1G73590","0.00391677269593356","0.984178662205024","-0.202692311592606","0.162170468561293"
"5545","AT1G73600","-0.00117451702765901","0.990387177735053","-0.0441190927259186","0.758497407071785"
"5546","AT1G73602","-5.41769551251062e-05","0.997238104642296","0.0123574969055787","0.655358730269328"
"5547","AT1G73620","0.00390861368815932","0.978018348166202","0.0899336926154442","0.583551110808204"
"5548","AT1G73630","-0.00937406985319118","0.887821431372604","-0.414948334700062","0.0165608043739023"
"5549","AT1G73640","-0.00105744497731973","0.98953548687827","0.00115965946599417","0.994708132418693"
"5550","AT1G73650","-0.00585242966830431","0.963961542787409","-0.0785844458437358","0.544315769213669"
"5551","AT1G73655","5.82809979627837e-06","0.999955209452316","0.162575517692559","0.27479166819267"
"5552","AT1G73660","0.00789409653170854","0.987409831925468","0.023896196831381","0.858539132433101"
"5553","AT1G73670","-0.00538275057102671","0.985769299547868","-0.153484656207053","0.0985214322578278"
"5554","AT1G73680","-0.0042550307442768","0.98982541116028","-0.0773098624373216","0.428152317933647"
"5555","AT1G73690","0.00268473461152946","0.984440222936189","-0.0625265273486173","0.714969183686303"
"5556","AT1G73700","-0.00152026548332607","0.984178662205024","-0.504003612803631","0.0608489826172232"
"5557","AT1G73710","0.00279232725170322","0.99098454287481","-0.0252800369402692","0.862096951247538"
"5558","AT1G73720","0.00745135205245583","0.983465274022575","0.112410893130986","0.259985808114204"
"5559","AT1G73730","0.00899304887411697","0.999955209452316","-0.0463562593546852","0.685725812167072"
"5560","AT1G73740","-0.00499447609083355","0.984178662205024","-0.11832760378689","0.352333622519622"
"5561","AT1G73750","-0.00358641020682181","0.984892532753854","-0.0524922751795914","0.734418669992612"
"5562","AT1G73760","0.00598251940418529","0.983465274022575","-0.0379563481462323","0.809749522702827"
"5563","AT1G73770","-0.00509580634224054","0.983388662695342","0.060109257211263","0.707055680401639"
"5564","AT1G73780","-0.001218272816995","0.983465274022575","-0.0549504535899887","0.567028246097315"
"5565","AT1G73790","0.00551852259937887","0.97184842977871","0.0291207041903437","0.876587910127554"
"5566","AT1G73805","0.000408398424097236","0.997499324816681","-0.00398599722952167","0.982289376548337"
"5567","AT1G73810","1.80151483282302e-05","0.999955209452316","-0.0900762205942832","0.582245268733811"
"5568","AT1G73820","-0.0106573335828455","0.967819973804748","-0.0795126042441573","0.482136579465547"
"5569","AT1G73830","0.00204555931545653","0.983465274022575","0.933961631048672","0.00227855552344838"
"5570","AT1G73840","0.00483213673658607","0.990152775671305","0.142684631628621","0.0409944573144564"
"5571","AT1G73850","0.0011859253697866","0.994378163573917","-0.146859340421514","0.292174511651695"
"5572","AT1G73860","-0.00262608462059652","0.984440222936189","-0.144288709665394","0.372558369583898"
"5573","AT1G73870","-0.00144019126492366","0.994156437972636","0.210370422071625","0.130568493223882"
"5574","AT1G73875","0.0146634036659894","0.896509412778752","0.291531272820941","0.0118259067851982"
"5575","AT1G73880","0.000214077456461357","0.999955209452316","-0.156929537132843","0.136482461969081"
"5576","AT1G73885","0.00402195623382186","0.993763162951775","0.293734956948853","0.00702582030796768"
"5577","AT1G73890","-0.00409440145237013","0.97033575831502","-0.164339840443387","0.31682129013361"
"5578","AT1G73910","0.000826064064608529","0.988171741389988","0.00198212058402431","0.988246114447426"
"5579","AT1G73920","-0.0178289400676083","0.777441359331489","-0.320575918435041","0.00741703998130913"
"5580","AT1G73930","0.00910616101804281","0.981492298909235","-0.0223478413948372","0.873504520812087"
"5581","AT1G73940","0.0126538719900875","0.981492298909235","0.16552953172471","0.0659330181323195"
"5582","AT1G73950","9.10220673915936e-05","0.999955209452316","0.0593296041750485","0.634925100325231"
"5583","AT1G73960","0.0103397034581448","0.97344716636925","-0.0122979547222836","0.913112696344073"
"5584","AT1G73965","-0.000150673484733265","0.998328956099086","-0.0760394019222494","0.436140871178925"
"5585","AT1G73970","0.000340676742362482","0.999955209452316","-0.0269611596494288","0.853797831001946"
"5586","AT1G73980","-0.0030993543224401","0.991276172558397","0.137501472681413","0.0413739104786978"
"5587","AT1G73990","0.0120785243978687","0.975928900625264","0.0899594068762843","0.215962339814858"
"5588","AT1G74000","-0.000771229797728853","0.990031141275419","-0.0762327935395736","0.489708111305878"
"5589","AT1G74010","-0.00398833712454211","0.981492298909235","-0.892393050843976","6.47228549951556e-06"
"5590","AT1G74020","-0.0106477899414401","0.965488249825786","-0.203426943846157","0.0617417255732932"
"5591","AT1G74030","-0.00538056696358397","0.984178662205024","-0.311622623251758","0.00586304247458852"
"5592","AT1G74040","0.0132901345364375","0.966935601966151","0.304797755399325","0.00023748123056405"
"5593","AT1G74050","0.0174217145250896","0.963961542787409","0.0571226992786724","0.492554241116027"
"5594","AT1G74055","-0.000523465056977489","0.990152775671305","0.0122854143654123","0.91002829059974"
"5595","AT1G74060","0.0361955375409171","0.869236634891437","0.0366810486695896","0.66820991027474"
"5596","AT1G74070","-0.000900133500400569","0.994731251313945","0.190391149721642","0.224933181609183"
"5597","AT1G74080","-0.000213434564607128","0.997500926693074","-0.0320293088130051","0.801218044591126"
"5598","AT1G74088","0.00320947585042443","0.984550929443368","0.0748499412747956","0.646854514425265"
"5599","AT1G74090","-0.00740638362556863","0.984892532753854","-0.161024166879313","0.0310686426212701"
"5600","AT1G74100","-0.000795279566087001","0.959230047159514","-0.116386598990223","0.430465065125154"
"5601","AT1G74120","-0.00481319261258137","0.983388662695342","-0.316583653540517","0.0403080486567598"
"5602","AT1G74150","-0.00104219943520982","0.990387177735053","0.11548570938417","0.467974034558452"
"5603","AT1G74160","-0.00293991712790358","0.990281343841237","-0.143379033786659","0.153495811467894"
"5604","AT1G74170","-0.00425863322082576","0.985769299547868","0.0433097624456761","0.764780752521649"
"5605","AT1G74180","0.002843387125232","0.994378163573917","0.10400077233737","0.384695597361985"
"5606","AT1G74190","0.000271675710917331","NA","0.024581235620815","NA"
"5607","AT1G74200","0.00528660208493973","0.967819973804748","-0.128218716085791","0.423703135058798"
"5608","AT1G74205","-0.00182506950417562","0.98527366201512","-0.0867759181971315","0.572985697379838"
"5609","AT1G74210","-0.00359075618446645","0.987791411184774","-0.311627024606592","0.0197274155929256"
"5610","AT1G74230","-0.000940035508470222","0.983465274022575","0.059159201995048","0.544315769213669"
"5611","AT1G74240","0.00906566539513712","0.966935601966151","0.122671201738809","0.343170137484623"
"5612","AT1G74250","-0.00495465555720737","0.981492298909235","-0.0877189225119799","0.223057013368834"
"5613","AT1G74260","0.0162756354409156","0.95833198866428","0.0733091806320314","0.498797099004402"
"5614","AT1G74270","0.00146053290746155","0.997238104642296","0.0291071974834286","0.773804819063203"
"5615","AT1G74280","-0.0160827387014442","0.825377145403248","0.0065530547579771","0.969844975994134"
"5616","AT1G74290","0.00360464550231614","0.927802930924806","0.02730438570591","0.8524987143515"
"5617","AT1G74300","-0.00246316082575831","0.988171741389988","0.142303044469299","0.36438359300147"
"5618","AT1G74310","-0.0105624194370604","0.959809868061422","-0.273224271965598","0.0293455677327862"
"5619","AT1G74320","0.00234651124135045","0.990387177735053","0.284759100251417","0.00712631405187034"
"5620","AT1G74330","0.00106719523414917","0.997238104642296","-0.0170021927696529","0.924787510266844"
"5621","AT1G74340","-0.00468250521791603","0.988171741389988","-0.0860154356190059","0.424230356153327"
"5622","AT1G74350","-0.00370593778988684","0.984178662205024","-0.181501764227086","0.221018885014474"
"5623","AT1G74360","-0.00834099493760832","0.915880726421505","-0.179367025878012","0.259499451532631"
"5624","AT1G74370","-0.00184426682890077","0.984440222936189","0.410187492154133","0.0725340509792281"
"5625","AT1G74380","-1.74593372660029e-05","0.999955209452316","-0.127275271770811","0.153548200921995"
"5626","AT1G74390","0.0053627119938299","0.975928900625264","0.133445616410658","0.354316678047765"
"5627","AT1G74400","-0.00245254788898794","0.985769299547868","0.0641251745387473","0.708401552374408"
"5628","AT1G74410","-0.006365489261491","0.983465274022575","-0.0767326386164561","0.558750096713135"
"5629","AT1G74420","0.00176729099780377","0.984819033747848","0.124848425724998","0.419104550979658"
"5630","AT1G74430","0.000369624163768278","0.998265466272468","0.861753267095686","0.00136815744455081"
"5631","AT1G74440","-0.00469190149152938","0.97184842977871","-0.151093382224843","0.347433030083843"
"5632","AT1G74450","0.0114352497095417","0.966935601966151","0.0714229564973335","0.525560012184215"
"5633","AT1G74458","-0.00282337047630206","0.973632217677014","-0.0984271736178541","0.515833691967058"
"5634","AT1G74460","-0.00173186646655062","0.990281343841237","-0.650692707793904","0.000506780965226436"
"5635","AT1G74470","0.00591868245365039","0.982742357068039","0.404396923497613","0.0013540411022847"
"5636","AT1G74480","7.37962464211121e-05","0.998101164628887","0.0129746957737421","0.816856767031192"
"5637","AT1G74490","0.00229560162348487","0.983465274022575","-0.0393691440026049","0.806102843718896"
"5638","AT1G74500","-0.00166102138645466","0.988171741389988","-0.0429235471640833","0.809098280956369"
"5639","AT1G74510","-0.00043456011930976","0.999955209452316","-0.161718400229729","0.118379467173162"
"5640","AT1G74520","-0.0128764327553659","0.963961542787409","0.0857861282020744","0.437884042746503"
"5641","AT1G74530","0.00480251648915497","0.988171741389988","0.13239420027028","0.177719650110748"
"5642","AT1G74540","0.00200618443784217","0.990152775671305","0.0313644128556821","0.86843029481245"
"5643","AT1G74545","0.00060362966829539","0.990281343841237","0.0103975296427419","0.940125005941168"
"5644","AT1G74550","0.00107769950102731","0.985769299547868","0.0274422607102919","0.833839232820055"
"5645","AT1G74560","0.0255938990761124","0.868137339558231","0.132087338113815","0.0989060421117774"
"5646","AT1G74580","0.00239268570068418","0.988171741389988","-0.0210101738201262","0.915086847690166"
"5647","AT1G74590","-0.00580146406116827","0.959809868061422","-0.510791841276815","0.0148827053397929"
"5648","AT1G74600","0.000483874442505479","0.998328956099086","0.071753888382918","0.648177213233576"
"5649","AT1G74630","0.00189930839144822","0.987791411184774","0.139770212981351","0.386115929100997"
"5650","AT1G74640","0.00900783577138148","0.982554076008521","0.00487901930771235","0.971787267239481"
"5651","AT1G74650","0.00124845345078085","0.994156437972636","-0.136223079405932","0.353740796473344"
"5652","AT1G74660","-0.00413653447933338","0.969290805150173","-0.0953080746848504","0.556150526657714"
"5653","AT1G74670","-0.00151978963666048","0.975928900625264","0.0619586116139661","0.56063333429839"
"5654","AT1G74680","-0.00514076016465967","0.984178662205024","-0.19409290155867","0.121116436911427"
"5655","AT1G74690","0.00125409108003668","0.997499324816681","0.0646460710680914","0.454161176085199"
"5656","AT1G74700","-0.00172119498263199","0.985769299547868","0.055022010292711","0.74062351328452"
"5657","AT1G74710","-0.00148426862027667","0.994156437972636","0.194357322043387","0.142800878314404"
"5658","AT1G74720","0.0173292103695746","0.927802930924806","-0.0190477177047177","0.897127069215528"
"5659","AT1G74730","0.0070276403365277","0.969290805150173","0.432736605007615","0.00196560756004032"
"5660","AT1G74740","-0.0060819962397424","0.979262576754802","-0.270434097188101","0.0406080705806426"
"5661","AT1G74750","-4.21803412990202e-05","0.999955209452316","-0.410084416558886","0.0203266292905653"
"5662","AT1G74770","-0.00516171947740992","0.869236634891437","-0.404351685643903","0.0744397599956544"
"5663","AT1G74780","0.00330613771452013","0.990152775671305","0.0155464262767703","0.914566639556214"
"5664","AT1G74790","0.00328039158437992","0.990152775671305","-0.0516675018449614","0.683496044308429"
"5665","AT1G74800","-0.00684075768074191","0.983465274022575","-0.27679508084443","0.00900543076335793"
"5666","AT1G74810","-8.39167016412952e-05","0.999147792586442","0.00611969149750504","0.959719364714499"
"5667","AT1G74830","0.000551874924087436","0.989881500112018","-0.0313994712385466","0.720641612324807"
"5668","AT1G74840","-0.00799165549389465","0.966935601966151","-0.12598678384578","0.384933198328943"
"5669","AT1G74850","0.000510608220985525","0.998352491207202","0.269545955397853","0.0248832270893533"
"5670","AT1G74860","-0.0129827440381613","0.998328956099086","0.0316675043638138","0.852015656017224"
"5671","AT1G74870","0.000469711992966413","0.998265466272468","0.0582349757141073","0.732066624911852"
"5672","AT1G74875","-0.00224787236469508","0.838371288055154","-0.0834526319212772","0.248311934991559"
"5673","AT1G74880","0.019320480828762","0.963961542787409","0.666027930404082","3.51347949753866e-20"
"5674","AT1G74890","-0.000506115262260513","0.990152775671305","-0.0228263076172715","0.813558594084365"
"5675","AT1G74900","0.000879617042755685","0.997238104642296","-0.0534091863288859","0.731263895253672"
"5676","AT1G74910","0.0112811653356489","0.97184842977871","0.160832491526515","0.0435840090085261"
"5677","AT1G74920","-0.00391464871325722","0.997238104642296","0.0382501030524207","0.719503748670413"
"5678","AT1G74929","-0.00112932736472974","0.967819973804748","-0.0577204993087414","0.35635150624315"
"5679","AT1G74930","-0.00360945216449883","0.963961542787409","0.311435724617508","0.117887262305916"
"5680","AT1G74940","-0.0065239106395176","0.963270838030684","0.0476745551422896","0.740791481595397"
"5681","AT1G74950","-0.0266116037172249","0.691653237374951","-0.145947635312271","0.18032234372938"
"5682","AT1G74960","0.00772639265687816","0.983465274022575","0.115362678141909","0.232587638524466"
"5683","AT1G74970","-0.00537779869436272","0.984178662205024","0.340556610480432","0.00141587380942294"
"5684","AT1G75000","-0.0117569680540031","0.792248188747708","-0.455287676105217","0.00692966455728217"
"5685","AT1G75010","0.014601373919347","0.959809868061422","0.201113406030427","0.0233792568714075"
"5686","AT1G75020","-0.00307787537984864","0.990152775671305","0.0204584228776247","0.892813909569588"
"5687","AT1G75030","-0.00222727356134183","0.965527218212037","-0.0246509965612781","0.850225502190714"
"5688","AT1G75040","-0.000241146232151885","0.998328956099086","-0.596971078902965","0.0449847061960488"
"5689","AT1G75050","0.000380729231663026","0.988171741389988","0.0172645019593723","0.758860920748416"
"5690","AT1G75060","-0.000740361424911554","0.994156437972636","0.112067290324914","0.477936250513723"
"5691","AT1G75080","-0.00495114021065765","0.988171741389988","-0.0461866630654461","0.677272734799241"
"5692","AT1G75090","-0.00194938281357755","0.984178662205024","-0.116133741348039","0.435270870060861"
"5693","AT1G75100","-0.0130013490805261","0.915880726421505","0.0910644642262372","0.503158296533348"
"5694","AT1G75110","0.000353053718083374","0.997499324816681","-0.0115796772885734","0.951473616644456"
"5695","AT1G75120","0.00886775804681103","0.927802930924806","0.276705386383123","0.0760218985311984"
"5696","AT1G75130","-0.00464053608681502","0.988171741389988","-0.00459167879886062","0.975603447140038"
"5697","AT1G75140","-0.00310344385028033","0.990152775671305","-0.0534299164567854","0.695736756280562"
"5698","AT1G75150","0.00135382847615672","0.990387177735053","0.543286201047107","0.00845391802709913"
"5699","AT1G75160","0.00150647837906707","0.966935601966151","0.0179437226007002","0.850421178524401"
"5700","AT1G75170","0.0157239579021457","0.958524652087687","-0.0622882092730819","0.58157361769994"
"5701","AT1G75180","-0.0129236059437203","0.927802930924806","-0.0040637426499094","0.98137043664846"
"5702","AT1G75190","-0.0033903549673173","0.983465274022575","0.830891194428713","1.16131491683708e-05"
"5703","AT1G75200","0.00459311230684878","0.984178662205024","0.110054538833265","0.196032693456301"
"5704","AT1G75210","0.0127711479175197","0.954394149968477","0.129729003689536","0.112468344371133"
"5705","AT1G75220","-0.00615223524900381","0.984178662205024","-0.175665562888441","0.0612995698756871"
"5706","AT1G75230","0.00872541098492047","0.974940598041358","0.0357087356006874","0.784667929048723"
"5707","AT1G75240","0.00664189762925204","0.966935601966151","0.0462408842159046","0.760583399014786"
"5708","AT1G75250","-2.13441628470267e-05","0.999955209452316","0.0157460896382033","0.794418237547164"
"5709","AT1G75260","-0.000169280527764428","0.998328956099086","-0.0279644069836469","0.84231614228967"
"5710","AT1G75270","0.011610679548063","0.962317305018043","-0.0226059341375713","0.811536988766867"
"5711","AT1G75280","0.0147920434453627","0.684893837423385","0.611220357921677","6.43030530190966e-05"
"5712","AT1G75290","0.00208815890706636","0.988171741389988","0.131025545502071","0.411352084065872"
"5713","AT1G75295","0.000707673292149433","0.997238104642296","0.161232505984052","0.171172224386892"
"5714","AT1G75300","-0.000585945542227881","0.990281343841237","-0.0935177179287698","0.358039063823561"
"5715","AT1G75310","-0.00565100028127545","0.988171741389988","-0.269036521492824","0.000176597290600179"
"5716","AT1G75330","0.00989471355963176","0.983465274022575","0.0891358526885934","0.156049796147337"
"5717","AT1G75335","0.00367087482084828","0.988171741389988","-0.183658570535501","0.13345691480255"
"5718","AT1G75340","0.00509482948694831","0.987791411184774","0.0835906984781718","0.43818830450112"
"5719","AT1G75350","-0.00040755912796451","0.999955209452316","0.285576870811703","0.0337553775112449"
"5720","AT1G75360","0.00102777596699859","0.989730224810116","0.151152724002811","0.29573778576421"
"5721","AT1G75370","0.0186969595744181","0.927802930924806","0.109737031481035","0.273188082128124"
"5722","AT1G75380","0.0139867092919723","0.959809868061422","0.0155726093221805","0.919065197988188"
"5723","AT1G75390","0.0016860666765145","0.990387177735053","-0.0212052997186072","0.911487245400876"
"5724","AT1G75394","-0.00069907595940833","0.988171741389988","-0.0498821854302928","0.574682296028234"
"5725","AT1G75400","-0.0023571277437399","0.994156437972636","0.0775793880883406","0.405701411164342"
"5726","AT1G75410","-0.00671782125037735","0.984440222936189","-0.145859782483483","0.0404308031583963"
"5727","AT1G75420","-0.00165109431698475","0.994369350799932","-0.0468371450044277","0.702974433943092"
"5728","AT1G75430","1.34387782555853e-05","0.999955209452316","0.0139785498867531","0.883412519669007"
"5729","AT1G75440","-0.00896771881280211","0.982554076008521","-0.0808243872903941","0.40703781082509"
"5730","AT1G75450","0.00170747159425694","0.990281343841237","-0.768785660328543","1.88022807956589e-05"
"5731","AT1G75460","-0.00340515199896538","0.981492298909235","0.0740482670303626","0.656617625485959"
"5732","AT1G75490","6.55994666104029e-06","0.999955209452316","2.34017644591308","4.96751673250106e-07"
"5733","AT1G75500","0.00898100693855777","0.971858942951224","-0.0630285581164054","0.583043158393795"
"5734","AT1G75510","0.00583390418262324","0.985062789179966","-0.0297615927046309","0.814800473074744"
"5735","AT1G75520","-0.00427992736916881","0.97184842977871","-0.00857556371180032","0.968592343344108"
"5736","AT1G75530","-0.000382481428555842","NA","0.0281174792737992","NA"
"5737","AT1G75540","-0.0238789539757027","0.927802930924806","0.0708025059939498","0.466962003837042"
"5738","AT1G75550","0.000387929634729072","0.988171741389988","0.00226410345586547","0.975600722748964"
"5739","AT1G75560","0.00919640838211865","0.969695748982228","0.0341630561320237","0.812854282563415"
"5740","AT1G75580","0.00167784293238233","0.984440222936189","0.708419463003757","0.0160594575308834"
"5741","AT1G75590","-0.000888656539824018","0.990281343841237","-0.0576953920574689","0.718321293719372"
"5742","AT1G75600","-8.82044882248827e-05","0.998328956099086","-0.00104117895434369","0.988847738482761"
"5743","AT1G75610","0.00182789110954948","0.966935601966151","0.17661926458553","0.124343845569729"
"5744","AT1G75620","0.000162294749275329","0.997642402965536","-0.0693467618538391","0.426604503552311"
"5745","AT1G75630","0.00597996005535606","0.985769299547868","0.0953570168028885","0.336701363755436"
"5746","AT1G75640","0.00342461944525746","0.982554076008521","-0.0433205542958876","0.80730493633583"
"5747","AT1G75660","0.0140955870187602","0.97184842977871","0.103298428095671","0.0779950813109045"
"5748","AT1G75670","0.00848339440626494","0.967819973804748","0.041223959447138","0.789188576829645"
"5749","AT1G75680","0.00494107196456878","0.959809868061422","0.0990078902647358","0.430395419665408"
"5750","AT1G75690","-0.00151061614065065","0.994156437972636","0.201788962507125","0.157737984453037"
"5751","AT1G75700","-5.29480444004279e-05","0.999955209452316","0.296223680845111","0.0921912530632606"
"5752","AT1G75710","0.0013315061602753","0.997238104642296","0.238250667801334","0.032739961438642"
"5753","AT1G75720","-0.000254299663908081","0.994378163573917","0.00347980929133017","0.975755815684998"
"5754","AT1G75730","0.0152361089804792","0.963961542787409","-0.162604068939404","0.0387738106771691"
"5755","AT1G75750","0.00184916843892964","0.990281343841237","-0.561146894126979","0.00259234938190284"
"5756","AT1G75760","-0.00833787020453551","0.983465274022575","-0.330087572493618","3.44113715846101e-05"
"5757","AT1G75770","0.00645525271617912","0.969290805150173","0.145297131955435","0.316176667619854"
